filename,recID,date,time,treatment,group_id,door_color,frame#,IN/OUT(1/-1),info,note
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,15997,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,B,16116,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,16218,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,16274,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,16303,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,17000,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,17026,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,17054,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,17125,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,17153,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,17196,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,19244,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,G,20069,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,22202,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,22248,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,22289,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,B,22417,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,B,22553,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,22661,-1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,22774,1,,without_door
rec_0018_group_task_groupid_013_treatment_cccc_20220817_122147,18,20220817,122147,cccc,13,Y,23003,-1,,without_door
